location_stand,banking,bike_stands,available_bike_stands,available_bikes,status,date,time ,longitude,latitude,workingday,weather,Season,temp,humidity,windspeed
Drumcondra Rd Upr,FALSE,40,25,15,OPEN,26-06-2021,07:20:00,716170.695,736909.796,1,2,,31.98,55,8.9981
Ranelagh Rd,TRUE,40,32,8,OPEN,26-06-2021,07:20:00,716516.949,731821.941,1,2,,31.16,58,7.0015
Basin View,FALSE,30,13,17,OPEN,26-06-2021,07:20:00,713649.165,733823.213,1,1,,32.8,49,11.0014
Kimmage Rd Lwr,FALSE,30,3,27,OPEN,26-06-2021,07:20:00,714234.558,731428.387,1,1,,32.8,49,15.0013
North Strand Rd,FALSE,40,37,3,OPEN,26-06-2021,07:20:00,717066.542,735728.597,1,1,,32.8,49,16.9979
Navan Rd,FALSE,30,29,1,OPEN,26-06-2021,07:20:00,711936.28,736588.622,1,1,,32.8,49,19.0012
Kinvara Ave,FALSE,20,9,11,OPEN,26-06-2021,07:20:00,711935.874,736640.89,1,1,,31.16,55,22.0028
St Andrews St,FALSE,20,14,6,OPEN,26-06-2021,07:20:00,715787.497,734021.136,1,1,,31.16,58,27.9993
Clontard Road Car Park,FALSE,30,9,21,OPEN,26-06-2021,07:20:00,-6.198268,53.359426,1,1,,33.62,52,11.0014
Cavendish road,FALSE,22,4,18,OPEN,26-06-2021,07:20:00,-6.261713,53.353099,1,1,,29.52,70,15.0013
Parnell Square East,FALSE,38,31,7,OPEN,26-06-2021,07:20:00,-6.263217,53.354378,1,1,,29.52,70,12.998
Westmorland St/ Aston Quay Junction,TRUE,40,22,18,OPEN,26-06-2021,07:20:00,,,1,2,,28.7,74,15.0013
Lower bridge st,FALSE,27,7,20,OPEN,26-06-2021,07:20:00,,,1,1,,28.7,74,12.998
Mount Drummoud,FALSE,40,23,17,OPEN,26-06-2021,07:20:00,,,1,1,,27.88,79,8.9981
Mount Drummoud 2,FALSE,30,25,5,OPEN,26-06-2021,07:20:00,,,1,1,,27.06,83,8.9981
Molesworth Street ,FALSE,40,38,2,OPEN,26-06-2021,07:20:00,,,1,1,,27.06,83,8.9981
"Sprout Kitchen, Sir John Rogerson's Quay",TRUE,30,25,5,OPEN,26-06-2021,07:20:00,,,1,1,,27.06,83,6.0032
"Gerards, Sir John Rogerson's Quay",FALSE,20,18,2,OPEN,26-06-2021,07:20:00,,,1,1,,27.06,83,6.0032
"The Lir Academy, Grand Canal Quay",TRUE,40,13,27,OPEN,27-06-2021,07:20:00,,,1,1,,27.06,83,11.0014
Charlemont place,FALSE,40,4,36,OPEN,27-06-2021,07:20:00,,,1,1,,26.24,89,11.0014
Grand Parade,FALSE,36,26,10,OPEN,27-06-2021,07:20:00,,,1,1,,27.88,83,15.0013
"Imagine, Barrow street",TRUE,40,34,6,OPEN,27-06-2021,07:20:00,,,1,1,,28.7,79,8.9981
"Outside Apartments, Barrow street",FALSE,40,6,34,OPEN,27-06-2021,07:20:00,,,1,1,,29.52,70,7.0015
"Outside Apartments, Barrow street",FALSE,20,17,3,OPEN,27-06-2021,07:20:00,,,1,1,,29.52,66,0
Asgard Road,FALSE,40,8,32,OPEN,27-06-2021,07:20:00,,,1,1,,31.16,58,0
Hume Street ,FALSE,40,22,18,OPEN,27-06-2021,07:20:00,,,1,1,,32.8,46,0
Capel Street,FALSE,20,13,7,OPEN,27-06-2021,07:20:00,,,1,1,,32.8,55,19.0012
Brunswick St North,FALSE,30,30,0,OPEN,27-06-2021,07:20:00,,,1,1,,32.8,55,19.0012
8 Hatch Street Lower,FALSE,40,9,31,OPEN,27-06-2021,07:20:00,,,1,1,,31.16,62,8.9981
"Arthur Cox, Hatch Street Lower",TRUE,20,18,2,OPEN,27-06-2021,07:20:00,,,1,1,,31.16,58,15.0013
"Deloitte, Hatch Street upper",TRUE,40,32,8,OPEN,27-06-2021,07:20:00,,,1,1,,31.98,52,15.0013
Rathmines Road Upper,TRUE,40,15,25,OPEN,27-06-2021,07:20:00,,,1,1,,31.16,55,19.0012
"Le Fanu Road, Ballyfermot",TRUE,20,12,8,OPEN,27-06-2021,07:20:00,,,1,3,,30.34,62,23.9994
City Quay  & Creighton Street,TRUE,40,33,7,OPEN,27-06-2021,07:20:00,,,1,3,,28.7,70,12.998
Shandon Cres,FALSE,16,16,0,OPEN,27-06-2021,07:20:00,,,1,1,,27.88,79,12.998
North Circular Road /Emmet Street ,TRUE,38,11,27,OPEN,27-06-2021,07:20:00,,,1,1,,27.88,74,16.9979
Clonliffe Road,FALSE,30,0,0,CLOSED,27-06-2021,07:20:00,,,1,2,,27.06,83,11.0014
NCR/Belvedere Road junction ,TRUE,16,15,1,OPEN,27-06-2021,07:20:00,,,1,2,,24.6,83,7.0015
Coultry Park,FALSE,25,2,23,OPEN,27-06-2021,07:20:00,,,1,1,,24.6,83,11.0014
"Fagens pub, Botanic Ave",FALSE,20,10,10,OPEN,27-06-2021,07:20:00,,,1,1,,24.6,83,11.0014
"Griffth park, Botanic Ave",TRUE,40,38,2,OPEN,27-06-2021,07:20:00,,,1,1,,24.6,88,7.0015
"Our Lady of Dolours Chuch, Botanic Ave",FALSE,29,7,22,OPEN,27-06-2021,07:20:00,,,1,2,,24.6,83,6.0032
St Ita's Road,TRUE,35,9,26,OPEN,28-06-2021,07:20:00,,,1,2,,24.6,83,0
Ballybough Road,TRUE,40,40,0,OPEN,28-06-2021,07:20:00,,,1,2,,24.6,78,8.9981
Calderwood Road,TRUE,23,4,19,OPEN,28-06-2021,07:20:00,,,1,2,,25.42,78,8.9981
Calderwood Road  2,FALSE,30,4,26,OPEN,28-06-2021,07:20:00,,,1,2,,25.42,73,7.0015
Bushes Lane,TRUE,40,35,5,OPEN,28-06-2021,07:20:00,,,1,2,,26.24,69,0
Kenilworth Square South,FALSE,23,20,3,OPEN,28-06-2021,07:20:00,,,1,2,,26.24,69,6.0032
Malahide Road,FALSE,40,34,6,OPEN,28-06-2021,07:20:00,,,1,1,,27.06,65,7.0015
"Cumskeys bar,  Blackhorse Ave",FALSE,20,20,0,OPEN,28-06-2021,07:20:00,,,1,2,,27.06,61,7.0015
Clontarf Road,FALSE,20,9,11,OPEN,28-06-2021,07:20:00,,,1,1,,28.7,58,8.9981
Clontarf Road 2,TRUE,21,7,14,OPEN,28-06-2021,07:20:00,,,1,1,,29.52,54,11.0014
"Loretto Convent, Sundrive Road 2",TRUE,29,24,5,OPEN,28-06-2021,07:20:00,,,1,1,,29.52,54,16.9979
Claddagh Grreen,FALSE,40,34,6,OPEN,28-06-2021,07:20:00,,,1,1,,29.52,54,16.9979
Richmond Row,FALSE,30,10,20,OPEN,28-06-2021,07:20:00,,,1,1,,28.7,58,19.0012
Armstrong Street,TRUE,20,15,5,OPEN,28-06-2021,07:20:00,,,1,2,,25.42,78,16.9979
Donore Avenue,FALSE,40,14,26,OPEN,28-06-2021,07:20:00,,,1,2,,25.42,78,12.998
Greenville Avenue,FALSE,40,5,35,OPEN,28-06-2021,07:20:00,,,1,2,,25.42,83,19.0012
Spar Ranelagh Village,FALSE,30,24,6,OPEN,28-06-2021,07:20:00,,,1,1,,24.6,83,0
Ailesbury Gardens,FALSE,30,14,16,OPEN,28-06-2021,07:20:00,,,1,2,,24.6,83,0
Finglas Village (Massey Bros),TRUE,30,11,19,OPEN,28-06-2021,07:25:00,,,1,2,,24.6,83,0
Newbridge Avenue,TRUE,20,9,11,OPEN,28-06-2021,07:25:00,,,1,2,,24.6,83,6.0032
Richmond Street South,FALSE,33,28,5,OPEN,28-06-2021,07:25:00,,,1,2,,24.6,83,8.9981
Mount Street Lower (Bord Gais),FALSE,40,29,11,OPEN,28-06-2021,07:25:00,,,1,2,,23.78,88,19.0012
Leinster Street South (Trinity Point),FALSE,40,38,2,OPEN,28-06-2021,07:25:00,,,1,1,,22.96,88,0
Thunder Road café - Fleet Street,FALSE,20,20,0,OPEN,28-06-2021,07:25:00,,,1,1,,22.96,88,0
York Street - RSCI,TRUE,30,28,2,OPEN,29-06-2021,07:25:00,,,1,1,,22.96,83,6.0032
Hanover Street East(Jct with Erne St Lower),TRUE,30,21,9,OPEN,29-06-2021,07:25:00,,,1,1,,22.96,83,7.0015
Hanover Street East(Opposite Eurospar),FALSE,32,29,3,OPEN,29-06-2021,07:25:00,,,1,1,,24.6,78,7.0015
North Wall Quay (opposite 3arena),FALSE,40,34,5,OPEN,29-06-2021,07:25:00,,,1,1,,24.6,78,8.9981
Commons Street (outside Bank of Ireland),FALSE,30,28,2,OPEN,29-06-2021,07:25:00,,,1,1,,26.24,69,0
Commons Street(outside Havana),TRUE,30,18,12,OPEN,29-06-2021,07:25:00,,,1,1,,27.06,61,7.0015
Phibsborough Road (Student residences),FALSE,40,23,17,OPEN,29-06-2021,07:25:00,,,1,1,,28.7,54,0
Western Way,FALSE,20,8,12,OPEN,29-06-2021,07:25:00,,,1,1,,29.52,45,0
Parnell Street (Jct North Great Georges St),TRUE,40,37,3,OPEN,29-06-2021,07:25:00,,,1,1,,30.34,40,0
Mountjoy Street (Dublin International Youth Hospital),FALSE,30,12,17,OPEN,29-06-2021,07:25:00,,,1,1,,31.16,37,6.0032
Mountjoy Street (outside spar),TRUE,30,27,3,OPEN,29-06-2021,07:25:00,,,1,1,,31.16,37,0
Sean McDermott Street Lower (swimming Pool),FALSE,40,24,16,OPEN,29-06-2021,07:25:00,,,1,1,,31.16,37,0
Harcourt Road (investec),FALSE,30,25,5,OPEN,29-06-2021,07:25:00,,,1,1,,30.34,51,19.0012
Harcourt Road (Baxter & Greene),TRUE,40,34,6,OPEN,29-06-2021,07:25:00,,,1,1,,29.52,54,15.0013
Baggot Street Upper (Paddy Power),FALSE,30,16,14,OPEN,29-06-2021,07:25:00,,,1,3,,25.42,73,7.0015
Orwell Road,TRUE,38,7,31,OPEN,29-06-2021,07:25:00,,,1,1,,26.24,73,0
Milltown Road (Churchtown Rd Jct),FALSE,30,4,26,OPEN,29-06-2021,07:25:00,,,1,1,,26.24,73,0
Serpentine Avenue,FALSE,40,17,23,OPEN,29-06-2021,07:25:00,,,1,1,,26.24,78,0
Church Avenue,FALSE,30,26,4,OPEN,29-06-2021,07:25:00,,,1,1,,25.42,83,0
Emmet Road,FALSE,20,19,1,OPEN,29-06-2021,07:25:00,,,1,1,,25.42,83,7.0015
South Circular Road (dolphin electrical),FALSE,30,15,15,OPEN,29-06-2021,07:25:00,,,1,1,,25.42,78,0
South Circular Road (house 582),TRUE,40,31,9,OPEN,29-06-2021,07:25:00,,,1,1,,25.42,78,0
Lesson Street Upper,FALSE,31,15,16,OPEN,29-06-2021,07:25:00,,,1,1,,25.42,78,0
Grosvenor Square (side of House 89),FALSE,35,32,3,OPEN,29-06-2021,07:25:00,,,1,1,,23.78,83,7.0015
Shelbourne Road (centra),TRUE,40,35,5,OPEN,30-06-2021,07:25:00,,,1,1,,24.6,78,0
Jamestown Road (village shopping centre),FALSE,30,26,3,OPEN,30-06-2021,07:25:00,,,1,1,,25.42,73,0
Grange Road (Donaghmede Shopping Centre),FALSE,30,25,5,OPEN,30-06-2021,07:25:00,,,1,1,,25.42,78,0
"La Costa takeaway, Clontarf Road (in car park)",FALSE,24,2,22,OPEN,30-06-2021,07:25:00,,,1,1,,26.24,73,6.0032
"Seafield Road, Clontarf",FALSE,40,29,11,OPEN,30-06-2021,07:25:00,,,1,1,,27.88,65,0
"St Bridges Road, Clontarf",FALSE,36,30,6,OPEN,30-06-2021,07:25:00,,,1,1,,28.7,61,6.0032
"Collins Avenue, Whitehall",FALSE,40,27,13,OPEN,30-06-2021,07:25:00,,,1,1,,29.52,58,6.0032
"Barryscourt Road, Pedestrian crossing at NSC",FALSE,40,38,2,OPEN,30-06-2021,07:25:00,,,1,1,,30.34,51,0
Bulfin Road (outside 52),TRUE,40,16,24,OPEN,30-06-2021,07:25:00,,,1,1,,31.16,48,7.0015
Suir Road (zinc hair & beauty),TRUE,25,3,22,OPEN,30-06-2021,07:25:00,,,1,1,,31.16,45,7.0015
"St Gabriels Road, Clontarf East",FALSE,29,27,2,OPEN,30-06-2021,07:25:00,,,1,1,,31.16,48,8.9981
Angelesea Road (Library),FALSE,30,26,4,OPEN,30-06-2021,07:25:00,,,1,3,,30.34,55,15.0013
North Circular Road (moldova Shop) Phibsborough,FALSE,20,15,5,OPEN,30-06-2021,07:25:00,,,1,3,,30.34,55,15.0013
Edenmore Park,FALSE,40,31,9,OPEN,30-06-2021,07:25:00,,,1,3,,27.06,61,15.0013
St Assams Park,FALSE,30,18,12,OPEN,30-06-2021,07:25:00,,,1,2,,27.06,74,0
"Bluebell Luas Stop, Naas Road",TRUE,29,18,11,OPEN,30-06-2021,07:25:00,,,1,1,,26.24,73,12.998
Ringsend Road (Ash Ireland),FALSE,30,16,9,OPEN,30-06-2021,07:25:00,,,1,1,,26.24,73,0
"Omni Shopping Centre, Swords Road",FALSE,40,40,0,OPEN,30-06-2021,07:25:00,,,1,1,,26.24,73,0
Glengarriff Parade,FALSE,40,22,18,OPEN,30-06-2021,07:25:00,,,1,1,,26.24,83,0
Wilton Place,FALSE,40,38,2,OPEN,30-06-2021,07:25:00,,,1,1,,26.24,78,0
Clanbrassil St Lower,TRUE,40,37,3,OPEN,30-06-2021,07:25:00,,,1,1,,25.42,83,0
Molesworth St,FALSE,40,25,15,OPEN,30-06-2021,07:25:00,,,1,1,,25.42,83,0
Bolton St,TRUE,40,32,8,OPEN,30-06-2021,07:25:00,,,1,1,,25.42,83,6.0032
Grosvenor Rd,FALSE,30,14,16,OPEN,30-06-2021,07:25:00,,,1,1,,25.42,83,0
City Quay,FALSE,30,5,25,OPEN,01-07-2021,07:25:00,,,1,1,,25.42,83,0
Fleet St,FALSE,40,37,3,OPEN,01-07-2021,07:25:00,,,1,2,,24.6,88,6.0032
Pearce St,FALSE,30,29,1,OPEN,01-07-2021,07:25:00,,,1,2,,25.42,83,6.0032
Ross Road,FALSE,20,9,11,OPEN,01-07-2021,07:25:00,,,1,2,,27.06,74,6.0032
Bloomfield Ave (46),FALSE,20,13,7,OPEN,01-07-2021,07:25:00,,,1,2,,28.7,70,0
South Circular Road (Jct with Donore Ave),FALSE,30,9,21,OPEN,01-07-2021,07:25:00,,,1,1,,30.34,58,6.0032
Bride St (Health Studio),FALSE,22,6,16,OPEN,01-07-2021,07:25:00,,,1,1,,31.16,48,6.0032
Bride St (Opposite 79 at Park),FALSE,38,33,5,OPEN,01-07-2021,07:25:00,,,1,1,,31.98,38,0
4 Blessington St,TRUE,40,22,18,OPEN,01-07-2021,07:25:00,,,1,1,,33.62,38,6.0032
Bride St (Canon Court),FALSE,27,7,20,OPEN,01-07-2021,07:25:00,,,1,1,,31.98,46,15.0013
Cuffe St (Opposite Mercer St Upper),FALSE,40,25,15,OPEN,01-07-2021,07:25:00,,,1,1,,31.98,46,8.9981
Swords Rd (Larkhill Rd Jct),FALSE,30,23,7,OPEN,01-07-2021,07:25:00,,,1,1,,31.16,48,11.0014
Barryscourt,FALSE,40,38,2,OPEN,01-07-2021,07:25:00,,,1,1,,31.16,45,15.0013
Braithewaite St (Jct with Poole St),TRUE,30,25,5,OPEN,01-07-2021,07:25:00,,,1,1,,30.34,48,15.0013
Bride St (Park Entrance),FALSE,20,19,1,OPEN,01-07-2021,07:25:00,,,1,1,,29.52,51,6.0032
28 Killarney St,TRUE,40,12,28,OPEN,01-07-2021,07:25:00,,,1,1,,28.7,61,7.0015
Crumlin Rd (Shop Center),FALSE,40,0,40,OPEN,01-07-2021,07:25:00,,,1,1,,28.7,61,8.9981
Crumlin Rd (Jct with Brickfield Drive),FALSE,36,26,10,OPEN,01-07-2021,07:25:00,,,1,2,,27.88,61,7.0015
Crumlin Village (Jct with Lisle Rd),TRUE,40,34,6,OPEN,01-07-2021,07:25:00,,,1,2,,27.06,69,0
St Marys Rd (Agnes Terrace Jct),FALSE,40,6,34,OPEN,01-07-2021,07:25:00,,,1,2,,27.06,69,0
Farnham Drive (Erins Isle GAA),FALSE,20,17,3,OPEN,01-07-2021,07:25:00,,,1,2,,26.24,73,0
Shanowen Rd (St Kevins Boys Club),FALSE,40,12,28,OPEN,01-07-2021,07:25:00,,,1,1,,27.06,69,0
Dunne St (Library),FALSE,40,22,18,OPEN,01-07-2021,07:25:00,,,1,1,,26.24,73,0
St Patricks Close (Jct with Kevin St Upper),FALSE,20,13,7,OPEN,01-07-2021,07:25:00,,,1,2,,26.24,73,0
Ballyfermot Rd (McLoughlins Butchers),FALSE,30,30,0,OPEN,02-07-2021,07:25:00,,,1,1,,26.24,78,0
46 Bulfin Rd,FALSE,40,7,33,OPEN,02-07-2021,07:25:00,,,1,2,,25.42,83,0
Bluebell Rd (Community Center),TRUE,20,18,2,OPEN,02-07-2021,07:25:00,,,1,2,,26.24,78,0
Emmet Rd (outside Library),TRUE,40,34,6,OPEN,02-07-2021,07:25:00,,,1,2,,27.06,74,0
Clonard Rd (Jct with Crumlin Road),TRUE,40,15,25,OPEN,02-07-2021,07:25:00,,,1,2,,29.52,58,0
Long Mile Rd (outisde Kokonut Shop),TRUE,20,10,10,OPEN,02-07-2021,07:25:00,,,1,2,,31.16,48,0
16 Errigal Rd,TRUE,40,33,7,OPEN,02-07-2021,07:25:00,,,1,2,,31.16,48,7.0015
St Aidans Park Rd (Jct With Malahide Rd),FALSE,16,15,1,OPEN,02-07-2021,07:25:00,,,1,2,,31.16,45,6.0032
Belgove Rd (jct with Summerville),TRUE,38,12,26,OPEN,02-07-2021,07:25:00,,,1,2,,32.8,41,7.0015
Townsend St (Jct with Mark St),FALSE,30,0,0,CLOSED,02-07-2021,07:25:00,,,1,1,,31.98,43,7.0015
Ranelagh Road,TRUE,16,13,3,OPEN,02-07-2021,07:25:00,,,1,2,,31.16,48,8.9981
Haddington Road,FALSE,25,6,19,OPEN,02-07-2021,07:25:00,53.33678,-6.2358456,1,2,,31.16,48,8.9981
Clancarthy Road,FALSE,20,8,12,OPEN,02-07-2021,07:25:00,53.374318,-6.2178078,1,2,,30.34,51,15.0013
Anglesea Road(RDS Main Venue Gate),TRUE,40,36,4,OPEN,02-07-2021,07:25:00,53.327709,-6.2307652,1,2,,29.52,62,12.998
Kevin Street Lower (Outisde DIT Entrance),FALSE,29,8,21,OPEN,02-07-2021,07:25:00,53.337618,-6.2679919,1,2,,29.52,58,11.0014
Cabra Road (Downeys Pub @ Dowth Ave Jct),TRUE,35,9,26,OPEN,02-07-2021,07:25:00,53.361108,-6.283,1,2,,28.7,65,15.0013
Pearse Street (Outside GoHop),TRUE,40,40,0,OPEN,02-07-2021,07:25:00,53.344744,-6.251984,1,2,,28.7,61,11.0014
Daniel Street (Jct Harty Place),TRUE,23,5,18,OPEN,02-07-2021,07:25:00,53.334619,-6.2717671,1,2,,28.7,61,0
Erne Street Upper (Outsude Bike Shop) Jct Boyne St,FALSE,30,4,26,OPEN,02-07-2021,07:25:00,53.342148,-6.244941,1,2,,27.88,69,6.0032
Lennox Street (Bretzel Bakery),TRUE,40,35,5,OPEN,02-07-2021,07:25:00,53.3313,-6.2649838,0,2,,28.7,61,0
Merrion Square South (Between house 76 & 77),FALSE,23,20,3,OPEN,02-07-2021,07:25:00,53.339214,-6.250658,0,2,,27.88,69,0
Pearse Street (The Lombard Pub),FALSE,40,31,9,OPEN,02-07-2021,07:25:00,53.344121,-6.248966,0,2,,27.06,74,6.0032
Ravendale Park (Outside the Four Provnces Pub),FALSE,20,20,0,OPEN,02-07-2021,07:25:00,53.314549,-6.300165,0,1,,27.06,69,6.0032
Northumberland Road (Baggot Lane Jct),FALSE,20,9,11,OPEN,02-07-2021,07:25:00,53.333091,-6.23584,0,2,,27.06,69,7.0015
St Agnes Road (Outside Crumlin Garda Station),TRUE,21,4,17,OPEN,03-07-2021,07:25:00,53.319346,-6.31511,0,2,,26.24,73,11.0014
"Conrad Hotel, Earlsfort Terrace",TRUE,29,24,5,OPEN,03-07-2021,07:25:00,53.334827,-6.257925,0,2,,26.24,78,11.0014
Bishop Street (Intreo/Welfare Centre),FALSE,40,34,6,OPEN,03-07-2021,07:25:00,53.338313,-6.266577,0,2,,26.24,78,12.998
"Military Road, Rathmines (opposite Blackbird)",FALSE,30,10,20,OPEN,03-07-2021,07:25:00,53.326949,-6.265378,0,2,,27.06,74,16.9979
Pearse Street(Outside Goldsmith Hall),TRUE,20,14,6,OPEN,03-07-2021,07:25:00,53.343927,-6.248683,0,2,,27.88,69,19.0012
Bride Road (Iveagh Fitness Club),FALSE,40,14,26,OPEN,03-07-2021,07:25:00,53.341513,-6.2707143,0,2,,28.7,65,19.9995
Blessington Street (Jct with Mountjoy Street),FALSE,40,5,35,OPEN,03-07-2021,07:25:00,53.356716,-6.2676167,0,2,,29.52,62,19.0012
New Street South (Peadar Browns Pub),FALSE,30,22,7,OPEN,03-07-2021,07:25:00,53.336184,-6.2733493,0,3,,29.52,54,26.0027
New Street South (Fumbally Court),FALSE,30,16,14,OPEN,03-07-2021,07:25:00,53.337025,-6.2728832,0,2,,29.52,51,23.9994
North Circular Road (Outside Mr Tubs Dry Cleaning),TRUE,30,10,20,OPEN,03-07-2021,07:30:00,53.360855,-6.27365,0,3,,27.06,65,16.9979
Lombard Street East (The Lombard Pub),TRUE,20,9,11,OPEN,03-07-2021,07:30:00,53.344291,-6.249048,0,2,,26.24,73,22.0028
Macken Street (Outside Flyfit Gym - Hanover St East Jct),FALSE,33,28,5,OPEN,03-07-2021,07:30:00,53.343945,-6.240987,0,2,,27.06,74,19.9995
Moss Street (Jct with Townsend Street),FALSE,40,29,11,OPEN,03-07-2021,07:30:00,53.345896,-6.252151,0,2,,27.06,74,22.0028
King Street North(Jct with Green Street),FALSE,40,37,3,OPEN,03-07-2021,07:30:00,53.350585,-6.2706952,0,2,,27.06,69,31.0009
Pearse Street(Outside Maldron Hotel/Centra),FALSE,20,20,0,OPEN,03-07-2021,07:30:00,53.343184,-6.244032,0,2,,26.24,78,19.9995
Mount Prospect Avenue (Jct with Clontarf Rd),TRUE,30,30,0,OPEN,03-07-2021,07:30:00,53.367156,-6.17288,0,3,,25.42,83,16.9979
Cork Street (Robisnson Court opposite weaver park),TRUE,30,21,9,OPEN,03-07-2021,07:30:00,53.338403,-6.280837,0,1,,25.42,83,23.9994
Cork Street (Intreo Center),FALSE,32,27,5,OPEN,03-07-2021,07:30:00,53.338643,-6.279866,0,1,,25.42,83,23.9994
Cork Street (Southside Angling opposite Intreo),FALSE,40,36,3,OPEN,03-07-2021,07:30:00,53.338478,-6.279785,0,2,,25.42,83,16.9979
"Wilder & Green, Milltown",FALSE,30,29,1,OPEN,03-07-2021,07:30:00,53.31216,-6.247767,0,1,,26.24,89,16.9979
Oxmantown Road (Cowper Street Jct),TRUE,30,22,8,OPEN,03-07-2021,07:30:00,53.353598,-6.291439,0,1,,26.24,89,12.998
Oxmantown Road (opposite the mascott pub),FALSE,40,23,17,OPEN,03-07-2021,07:30:00,53.354525,-6.292933,0,2,,26.24,89,15.0013
Blackhall Place(Jct with Blackhall Green),FALSE,20,10,10,OPEN,03-07-2021,07:30:00,53.349167,-6.281974,0,2,,26.24,89,16.9979
North Circular Road(Spar @ Portland Street Jct),TRUE,40,37,3,OPEN,03-07-2021,07:30:00,53.358943,-6.25684,0,2,,26.24,89,12.998
Cork Street (Centz),FALSE,30,11,18,OPEN,04-07-2021,07:30:00,53.33704426,-6.286518574,0,1,,26.24,89,12.998
All Saints Drive (Outside Raheny GAA),TRUE,30,27,3,OPEN,04-07-2021,07:30:00,53.378562,-6.178134,0,1,,25.42,88,19.9995
New Street South (Maldron Hotel),FALSE,40,27,13,OPEN,04-07-2021,07:30:00,53.338325,-6.2723897,0,1,,26.24,89,12.998
St Stephens Green (outside RSCI),FALSE,30,27,3,OPEN,04-07-2021,07:30:00,53.338254,-6.262208,0,1,,27.88,79,19.0012
Phibsborough Road (Opposite Bald Eagle Pub),TRUE,40,35,5,OPEN,04-07-2021,07:30:00,53.364132,-6.272032,0,1,,27.88,79,16.9979
Causeway Road Clontarf,FALSE,30,17,13,OPEN,04-07-2021,07:30:00,53.36999,-6.14895,0,1,,30.34,66,26.0027
Parkgate Street (Jct with infirmary road - Nancy Hands pub),TRUE,38,8,30,OPEN,04-07-2021,07:30:00,53.34813,-6.29417,0,1,,30.34,66,23.9994
Bridgefoot Street (Jct with Thomas Street),FALSE,30,5,25,OPEN,04-07-2021,07:30:00,53.34365,-6.281284,0,3,,29.52,74,23.9994
Princes Street North (pennys at Oconnel Street),FALSE,40,14,26,OPEN,04-07-2021,07:30:00,53.348928,-6.260975,0,3,,27.06,78,27.9993
Liffey Street,FALSE,30,26,4,OPEN,04-07-2021,07:30:00,53.34852,-6.264058,0,1,,26.24,89,7.0015
North Strand Road jct with Shamrock Place,FALSE,20,19,1,OPEN,04-07-2021,07:30:00,53.356239,-6.244854,0,3,,26.24,89,19.0012
Parkgate Street,FALSE,30,15,15,OPEN,04-07-2021,07:30:00,53.3481122,-6.2941508,0,3,,26.24,89,19.0012
Mulberry Lane Car Park,TRUE,40,36,4,OPEN,04-07-2021,07:30:00,53.322805, -6.236991,0,1,,26.24,89,15.0013
Leinster Street South (Building No.9),FALSE,31,15,16,OPEN,04-07-2021,07:30:00,53.341848,-6.253055,0,2,,26.24,89,6.0032
Kilmainham Lane (House No.6),FALSE,35,31,4,OPEN,04-07-2021,07:30:00,53.341653,-6.3028928,0,2,,26.24,89,11.0014
Kimmage Road Lower,TRUE,40,35,5,OPEN,04-07-2021,07:30:00,53.314828,-6.295824,0,1,,26.24,89,11.0014
Wolf Tone Street (opposite Griffith College),FALSE,30,26,3,OPEN,04-07-2021,07:30:00,53.349583,-6.26769,0,1,,26.24,83,8.9981
Synge Street (close to Synge Lane),FALSE,30,25,5,OPEN,04-07-2021,07:30:00,53.332375,-6.266876,0,1,,25.42,88,6.0032
South Dock Street (jct with Barrow St),FALSE,24,0,24,OPEN,04-07-2021,07:30:00,53.341087, -6.236043,0,1,,25.42,83,6.0032
Milltown Road (outside Poise),FALSE,40,30,10,OPEN,04-07-2021,07:30:00,53.313495,-6.24677,1,1,,25.42,83,0
St Stephens Green South,FALSE,36,29,7,OPEN,04-07-2021,07:30:00,53.336882,-6.259567,1,1,,25.42,88,6.0032
Earlsfort Terrace (Outside HPRA),FALSE,40,28,12,OPEN,04-07-2021,07:30:00,53.334384,-6.258206,1,1,,25.42,88,8.9981
Chancery Place (outside Dublin Christian Mission),FALSE,40,40,0,OPEN,04-07-2021,07:30:00,53.346122, -6.272299,1,1,,25.42,88,6.0032
McAuley Road (Outside Entrance to St Pauls Artane FC),TRUE,40,18,22,OPEN,04-07-2021,07:30:00,53.382456,-6.195036,1,1,,25.42,83,0
Wynnefield Road (Outside Rathmine Bikes),TRUE,25,3,22,OPEN,05-07-2021,07:30:00,53.322066,-6.267124,1,1,,25.42,88,0
Lesson Street Lower (Outside The Sugar Club),FALSE,29,29,0,OPEN,05-07-2021,07:30:00,53.335506, -6.256507,1,1,,25.42,88,0
East Road (Jct with Bargy Road),FALSE,30,28,2,OPEN,05-07-2021,07:30:00,53.354491,-6.229751,1,1,,27.06,83,0
Fassaugh Avenue (Outside Londis),FALSE,20,15,5,OPEN,05-07-2021,07:30:00,53.367071,-6.293967,1,1,,27.06,83,6.0032
Grantham Street (Jct with Camden St Lower),FALSE,40,29,11,OPEN,05-07-2021,07:30:00,53.334169, -6.265531,1,1,,27.06,83,7.0015
St Marys Road Ballsbridge (Jct with Baggot Lane),FALSE,30,19,11,OPEN,05-07-2021,07:30:00,53.333541, -6.241728,1,1,,29.52,74,8.9981
Church Road (Outside Colt Technology),TRUE,29,19,10,OPEN,05-07-2021,07:30:00,53.356739,-6.233024,1,1,,30.34,66,12.998
